Date,Branch ID,Employee ID,Daily Customers,Sim Cards,Spoiled Cards,Cards Activated,Cards Topped Up,Apps,Apps Transacted,Customer Satisfaction
09-09-23,B007,B007_E002,53,14,0,8,4,3,0,3.7
09-09-23,B007,B007_E003,58,16,0,13,5,4,0,4.5
09-09-23,B007,B007_E004,85,12,0,8,4,4,1,3.8
09-09-23,B007,B007_E005,64,12,0,9,4,6,0,4.3
09-09-23,B007,B007_E006,37,13,0,7,3,7,3,4.1
09-09-23,B007,B007_E007,59,9,0,7,2,8,1,3.9
09-09-23,B007,B007_E008,74,18,0,14,6,3,0,4.4
09-09-23,B007,B007_E009,73,13,0,9,5,8,2,3.5
09-09-23,B007,B007_E010,62,17,0,13,6,4,1,4.1
09-09-23,B008,B008_E001,67,5,0,3,1,3,0,4.4
09-09-23,B008,B008_E002,57,10,0,8,3,3,1,4.5
09-09-23,B008,B008_E003,40,6,0,3,1,3,0,4.4
09-09-23,B008,B008_E004,40,3,0,1,0,1,0,4.4
09-09-23,B008,B008_E005,53,10,0,7,3,3,1,4.2
09-09-23,B008,B008_E006,47,3,0,1,0,1,0,4.2
09-09-23,B008,B008_E007,45,4,0,2,0,2,0,4.4
09-09-23,B008,B008_E008,57,3,0,1,0,3,1,4.6
09-09-23,B008,B008_E009,39,10,0,6,2,3,1,4.5
09-09-23,B008,B008_E010,42,7,0,4,1,2,0,3.9
09-09-23,B009,B009_E001,70,19,0,11,5,11,3,5
09-09-23,B009,B009_E002,84,23,0,14,8,8,4,5
09-09-23,B009,B009_E003,105,21,0,17,10,8,4,4.6
09-09-23,B009,B009_E004,55,11,0,7,2,7,3,5
09-09-23,B009,B009_E005,98,20,0,17,9,5,0,4.4
09-09-23,B009,B009_E006,42,14,0,8,3,4,1,4.8
09-09-23,B009,B009_E007,94,10,0,7,2,9,0,4.5
09-09-23,B009,B009_E008,73,12,0,7,3,9,4,4.8
09-09-23,B009,B009_E009,100,13,0,9,5,10,5,4.9
09-09-23,B009,B009_E010,92,21,0,13,6,4,1,4.4
09-09-23,B010,B010_E001,54,20,0,16,9,4,1,5
09-09-23,B010,B010_E002,56,10,0,7,2,2,0,4.3
09-09-23,B010,B010_E003,34,5,0,3,1,5,2,4.4
09-09-23,B010,B010_E004,30,11,0,7,3,2,0,4.6
09-09-23,B010,B010_E005,33,10,0,6,2,4,0,4.3
09-09-23,B010,B010_E006,61,20,0,12,7,5,0,5
09-09-23,B010,B010_E007,50,10,0,7,3,5,0,5
09-09-23,B010,B010_E008,39,9,0,7,3,5,2,4.4
09-09-23,B010,B010_E009,51,20,0,17,9,3,0,4.5
09-09-23,B010,B010_E010,33,15,0,12,5,3,0,4.5
09-09-23,B011,B011_E001,55,15,0,9,4,8,1,4.1
09-09-23,B011,B011_E002,40,16,0,10,6,5,1,3.8
09-09-23,B011,B011_E003,51,8,0,5,2,4,1,4.1
09-09-23,B011,B011_E004,57,10,0,6,2,5,1,4.3
09-09-23,B011,B011_E005,39,14,0,11,5,6,1,4.1
09-09-23,B011,B011_E006,60,18,0,13,7,3,1,3.8
09-09-23,B011,B011_E007,39,10,0,7,3,3,0,4.2
09-09-23,B011,B011_E008,58,12,0,8,4,8,2,4.6
09-09-23,B011,B011_E009,40,20,0,17,10,7,1,4.2
09-09-23,B011,B011_E010,47,22,0,16,8,5,0,3.9
09-09-23,B012,B012_E001,50,5,0,3,1,1,0,3.3
09-09-23,B012,B012_E002,37,3,0,1,0,1,0,2.5
09-09-23,B012,B012_E003,71,8,0,5,2,1,0,3.2
09-09-23,B012,B012_E004,67,3,0,1,0,1,0,2.7
09-09-23,B012,B012_E005,45,4,0,2,0,1,0,3.3
09-09-23,B012,B012_E006,58,10,0,7,2,2,0,2.8
09-09-23,B012,B012_E007,43,5,0,3,1,1,0,3.2
09-09-23,B012,B012_E008,36,5,0,3,1,1,0,3.5
09-09-23,B012,B012_E009,66,10,0,7,2,1,0,2.8
09-09-23,B012,B012_E010,34,3,0,1,0,1,0,3.2
09-09-23,B013,B013_E001,51,7,0,4,1,4,1,3.4
09-09-23,B013,B013_E002,37,16,0,13,7,3,0,4.1
09-09-23,B013,B013_E003,63,15,0,10,5,3,1,3.4
09-09-23,B013,B013_E004,55,6,0,3,1,8,0,3.5
09-09-23,B013,B013_E005,89,9,0,6,3,7,2,4.1
09-09-23,B013,B013_E006,81,13,0,8,4,6,2,3.8
09-09-23,B013,B013_E007,46,14,0,10,4,8,2,3.8
09-09-23,B013,B013_E008,58,11,0,7,3,5,2,3.4
09-09-23,B013,B013_E009,91,7,0,5,2,6,1,3.8
09-09-23,B013,B013_E010,54,7,0,4,1,7,2,3.7
09-09-23,B014,B014_E001,41,7,0,4,1,6,2,3.3
09-09-23,B014,B014_E002,54,6,0,4,1,3,1,3.6
09-09-23,B014,B014_E003,61,6,0,3,1,7,2,3.7
09-09-23,B014,B014_E004,56,5,0,3,1,4,1,3.4
09-09-23,B014,B014_E005,60,12,0,8,4,3,1,3
09-09-23,B014,B014_E006,47,12,0,7,3,4,0,3.5
09-09-23,B014,B014_E007,65,12,0,8,4,5,2,3.9
09-09-23,B014,B014_E008,80,13,0,10,5,4,1,3.1
09-09-23,B014,B014_E009,38,13,0,8,3,7,2,3.5
09-09-23,B014,B014_E010,60,5,0,3,1,4,0,3.1
09-09-23,B015,B015_E001,54,10,0,8,3,2,0,4.1
09-09-23,B015,B015_E002,33,15,0,11,4,4,0,4.2
09-09-23,B015,B015_E003,29,5,0,3,1,3,0,4.3
09-09-23,B015,B015_E004,56,4,0,2,0,1,0,4.3
09-09-23,B015,B015_E005,58,9,0,5,2,2,0,3.7
09-09-23,B015,B015_E006,50,4,0,2,0,4,0,3.8
09-09-23,B015,B015_E007,44,14,0,9,5,4,0,4.2
09-09-23,B015,B015_E008,57,13,0,10,5,3,0,4.2
09-09-23,B015,B015_E009,51,15,0,11,4,4,1,3.8
09-09-23,B015,B015_E010,57,14,0,11,5,3,0,4.3
09-09-23,B016,B016_E001,41,10,0,8,3,1,0,4.2
09-09-23,B016,B016_E002,46,14,0,11,4,1,0,3.5
09-09-23,B016,B016_E003,35,11,0,6,2,0,0,3.4
09-09-23,B016,B016_E004,32,7,0,5,2,0,0,3.5
09-09-23,B016,B016_E005,30,11,0,6,3,0,0,3.4
09-09-23,B016,B016_E006,46,11,0,8,3,1,0,3.7
09-09-23,B016,B016_E007,31,19,0,12,6,1,0,3.2
09-09-23,B016,B016_E008,33,16,0,10,4,1,0,3.7
09-09-23,B016,B016_E009,54,9,0,5,2,1,0,3.9
09-09-23,B016,B016_E010,59,13,0,10,5,1,0,4.1
09-09-23,B017,B017_E001,52,11,0,7,2,3,0,3.7
09-09-23,B017,B017_E002,43,5,0,3,1,1,0,3.6
09-09-23,B017,B017_E003,38,10,0,6,3,4,1,4.5
09-09-23,B017,B017_E004,52,5,0,3,1,1,0,4.5
09-09-23,B017,B017_E005,43,10,0,6,3,2,0,4.5
09-09-23,B017,B017_E006,45,6,0,4,1,2,0,3.6
09-09-23,B017,B017_E007,45,7,0,5,2,4,1,4
09-09-23,B017,B017_E008,51,3,0,1,0,4,0,4
09-09-23,B017,B017_E009,37,12,0,7,2,1,0,4.5
09-09-23,B017,B017_E010,27,7,0,4,1,2,0,4.4
09-09-23,B018,B018_E001,55,10,0,6,2,4,1,5
09-09-23,B018,B018_E002,66,10,0,8,3,3,1,4.2
09-09-23,B018,B018_E003,64,10,0,7,2,2,0,4.5
09-09-23,B018,B018_E004,42,10,0,6,2,4,1,4.1
09-09-23,B018,B018_E005,65,8,0,4,1,5,1,4.6
09-09-23,B018,B018_E006,67,4,0,2,0,2,0,4.5
09-09-23,B018,B018_E007,57,5,0,3,1,3,1,4.2
09-09-23,B018,B018_E008,32,6,0,4,1,3,0,4.6
09-09-23,B018,B018_E009,39,9,0,5,2,3,1,4.6
09-09-23,B018,B018_E010,42,3,0,1,0,2,0,4.5
09-09-23,B019,B019_E001,53,19,0,13,8,1,0,4.2
09-09-23,B019,B019_E002,80,27,0,16,9,2,0,4.1
09-09-23,B019,B019_E003,48,27,0,21,11,1,0,3.7
09-09-23,B019,B019_E004,43,15,0,11,5,2,0,3.4
09-09-23,B019,B019_E005,48,17,0,14,6,1,0,4
09-09-23,B019,B019_E006,41,17,0,12,7,2,0,3.8
09-09-23,B019,B019_E007,41,9,0,5,2,1,0,3.8
09-09-23,B019,B019_E008,80,18,0,11,6,1,0,3.4
09-09-23,B019,B019_E009,50,9,0,7,3,1,0,4.1
09-09-23,B019,B019_E010,40,25,0,21,11,1,0,3.4
09-09-23,B020,B020_E001,45,8,0,6,2,1,0,3.4
09-09-23,B020,B020_E002,39,9,0,7,2,2,0,3.3
09-09-23,B020,B020_E003,50,15,0,9,5,2,0,3.7
09-09-23,B020,B020_E004,63,5,0,3,1,2,0,3.4
09-09-23,B020,B020_E005,32,17,0,10,6,2,0,3.8
09-09-23,B020,B020_E006,31,5,0,3,1,2,0,3.8
09-09-23,B020,B020_E007,55,16,0,12,5,2,0,3.5
09-09-23,B020,B020_E008,59,11,0,7,2,2,0,3.3
09-09-23,B020,B020_E009,51,8,0,6,3,2,0,4.2
09-09-23,B020,B020_E010,55,12,0,8,3,2,0,3.3
09-09-23,B021,B021_E001,32,5,0,3,1,0,0,3.8
09-09-23,B021,B021_E002,41,12,0,8,4,0,0,4
09-09-23,B021,B021_E003,38,17,0,11,5,0,0,4.2
09-09-23,B021,B021_E004,52,11,0,7,2,0,0,4
09-09-23,B021,B021_E005,29,8,0,4,1,0,0,3.7
09-09-23,B021,B021_E006,46,17,0,13,5,0,0,4.2
09-09-23,B021,B021_E007,33,14,0,8,3,0,0,4.6
09-09-23,B021,B021_E008,54,12,0,8,3,1,0,3.7
09-09-23,B021,B021_E009,37,11,0,6,2,1,0,4.1
09-09-23,B021,B021_E010,41,6,0,3,1,0,0,3.6
09-09-23,B022,B022_E001,37,5,0,3,1,2,0,5
09-09-23,B022,B022_E002,39,12,0,8,4,1,0,4.5
09-09-23,B022,B022_E003,35,10,0,6,3,2,0,5
09-09-23,B022,B022_E004,50,4,0,2,0,2,0,4.9
09-09-23,B022,B022_E005,37,10,0,7,3,1,0,4.6
09-09-23,B022,B022_E006,47,4,0,2,0,3,0,4.7
09-09-23,B022,B022_E007,28,4,0,2,0,2,0,4.9
09-09-23,B022,B022_E008,39,3,0,1,0,3,1,5
09-09-23,B022,B022_E009,31,7,0,4,1,3,1,5
09-09-23,B022,B022_E010,61,10,0,7,2,3,0,4.5
09-09-23,B023,B023_E001,49,7,0,4,1,2,0,3
09-09-23,B023,B023_E002,41,4,0,2,0,1,0,3.2
09-09-23,B023,B023_E003,32,3,0,1,0,2,0,2.8
09-09-23,B023,B023_E004,27,12,0,8,3,3,0,3.1
09-09-23,B023,B023_E005,22,9,0,7,3,2,0,2.9
09-09-23,B023,B023_E006,42,9,0,7,2,1,0,3
09-09-23,B023,B023_E007,49,10,0,8,4,2,0,2.7
09-09-23,B023,B023_E008,48,14,0,10,5,2,0,3.2
09-09-23,B023,B023_E009,29,5,0,3,1,1,0,2.6
09-09-23,B023,B023_E010,29,5,0,3,1,1,0,3.5
09-09-23,B024,B024_E001,108,15,0,12,4,9,3,4.4
09-09-23,B024,B024_E002,86,13,0,8,4,7,3,4.3
09-09-23,B024,B024_E003,113,18,0,15,7,7,3,4.4
09-09-23,B024,B024_E004,97,9,0,6,2,8,3,5
09-09-23,B024,B024_E005,107,15,0,12,4,7,2,4.6
09-09-23,B024,B024_E006,122,10,0,8,4,5,0,4.4
09-09-23,B024,B024_E007,106,15,0,10,6,9,4,4.7
09-09-23,B024,B024_E008,93,6,0,4,1,5,0,4.6
09-09-23,B024,B024_E009,87,15,0,9,5,6,1,4.1
09-09-23,B024,B024_E010,91,11,0,6,3,7,0,4.6
09-09-23,B025,B025_E001,63,17,0,13,8,6,0,4.6
09-09-23,B025,B025_E002,57,6,0,3,1,3,0,4.9
09-09-23,B025,B025_E003,89,19,0,15,9,7,3,4.3
09-09-23,B025,B025_E004,80,7,0,5,2,5,2,4.3
09-09-23,B025,B025_E005,77,10,0,6,3,6,1,4.8
09-09-23,B025,B025_E006,62,8,0,5,2,4,1,4.7
09-09-23,B025,B025_E007,59,9,0,5,2,2,0,4.9
09-09-23,B025,B025_E008,92,11,0,6,3,5,1,4.9
09-09-23,B025,B025_E009,89,19,0,16,9,2,0,4.7
09-09-23,B025,B025_E010,96,10,0,8,4,2,0,4.7
10-09-23,B001,B001_E001,89,17,0,11,6,2,0,3.3
10-09-23,B001,B001_E002,95,24,0,19,11,4,0,2.8
10-09-23,B001,B001_E003,50,22,0,13,7,3,0,2.7
10-09-23,B001,B001_E004,59,17,0,12,6,6,1,3
10-09-23,B001,B001_E005,94,24,0,18,10,4,1,3
10-09-23,B001,B001_E006,109,14,0,11,4,5,1,3.1
10-09-23,B001,B001_E007,54,20,0,13,8,3,1,3.6
10-09-23,B001,B001_E008,80,13,0,8,3,2,0,3.4
10-09-23,B001,B001_E009,74,15,0,12,7,3,1,2.7
10-09-23,B001,B001_E010,51,15,0,11,6,6,2,3.6
10-09-23,B002,B002_E001,52,7,0,5,2,1,0,4.2
10-09-23,B002,B002_E002,83,5,0,3,1,3,0,4
10-09-23,B002,B002_E003,71,5,0,3,1,1,0,4.3
10-09-23,B002,B002_E004,36,8,0,5,2,2,0,4.3
10-09-23,B002,B002_E005,38,9,0,7,3,3,1,4.2
10-09-23,B002,B002_E006,46,9,0,5,2,2,0,4.5
10-09-23,B002,B002_E007,50,3,0,1,0,2,0,4.4
10-09-23,B002,B002_E008,61,13,0,7,2,3,0,4.1
10-09-23,B002,B002_E009,34,7,0,4,1,2,0,4.8
10-09-23,B002,B002_E010,34,12,0,8,4,1,0,4.8
10-09-23,B003,B003_E001,36,14,0,11,5,8,0,4.2
10-09-23,B003,B003_E002,74,6,0,3,1,9,1,4.3
10-09-23,B003,B003_E003,75,13,0,10,6,4,0,4.9
10-09-23,B003,B003_E004,78,15,0,9,3,7,1,4.3
10-09-23,B003,B003_E005,40,12,0,9,3,9,5,4.7
10-09-23,B003,B003_E006,58,18,0,12,7,3,1,4.5
10-09-23,B003,B003_E007,47,19,0,15,7,4,1,4.1
10-09-23,B003,B003_E008,56,19,0,16,10,3,1,4.4
10-09-23,B003,B003_E009,90,6,0,3,1,5,0,5
10-09-23,B003,B003_E010,80,22,0,16,9,6,1,4.5
10-09-23,B004,B004_E001,108,7,0,4,1,6,0,4.5
10-09-23,B004,B004_E002,106,15,0,12,4,4,1,4.2
10-09-23,B004,B004_E003,93,9,0,7,3,4,0,3.9
10-09-23,B004,B004_E004,49,18,0,11,6,6,2,4.2
10-09-23,B004,B004_E005,110,10,0,6,2,3,1,4
10-09-23,B004,B004_E006,106,13,0,8,4,2,0,4.2
10-09-23,B004,B004_E007,92,23,0,19,11,2,0,4.4
10-09-23,B004,B004_E008,49,20,0,12,4,3,0,4.7
10-09-23,B004,B004_E009,56,10,0,7,3,4,1,4.8
10-09-23,B004,B004_E010,104,17,0,14,5,3,0,4.1
10-09-23,B005,B005_E001,58,11,0,6,2,2,0,3.3
10-09-23,B005,B005_E002,76,8,0,4,1,1,0,3.4
10-09-23,B005,B005_E003,54,5,0,3,1,1,0,3.9
10-09-23,B005,B005_E004,73,6,0,3,1,1,0,3.2
10-09-23,B005,B005_E005,54,7,0,4,1,1,0,4
10-09-23,B005,B005_E006,52,5,0,3,1,2,0,3.5
10-09-23,B005,B005_E007,31,3,0,1,0,1,0,3.6
10-09-23,B005,B005_E008,66,6,0,3,1,1,0,4
10-09-23,B005,B005_E009,61,10,0,8,4,1,0,3.4
10-09-23,B005,B005_E010,75,9,0,6,3,3,1,3.7
10-09-23,B006,B006_E001,56,9,0,6,3,2,0,4.7
10-09-23,B006,B006_E002,56,7,0,5,2,2,0,5
10-09-23,B006,B006_E003,72,7,0,5,2,1,0,5
10-09-23,B006,B006_E004,37,13,0,9,5,1,0,5
10-09-23,B006,B006_E005,65,10,0,7,3,3,1,4.5
10-09-23,B006,B006_E006,68,6,0,3,1,1,0,5
10-09-23,B006,B006_E007,61,4,0,2,0,3,1,5
10-09-23,B006,B006_E008,45,12,0,8,4,2,0,4.7
10-09-23,B006,B006_E009,57,8,0,6,2,1,0,4.7
10-09-23,B006,B006_E010,66,10,0,6,3,2,0,5
10-09-23,B007,B007_E001,46,5,0,3,1,4,1,3.7
10-09-23,B007,B007_E002,47,6,0,4,1,3,0,4
10-09-23,B007,B007_E003,42,6,0,4,1,1,0,3.5
10-09-23,B007,B007_E004,54,3,0,1,0,2,0,4.5
10-09-23,B007,B007_E005,49,3,0,1,0,3,1,4.3
10-09-23,B007,B007_E006,58,5,0,3,1,2,0,4
10-09-23,B007,B007_E007,33,3,0,1,0,2,0,3.5
10-09-23,B007,B007_E008,43,5,0,3,1,1,0,3.8
10-09-23,B007,B007_E009,36,7,0,4,1,2,0,4.3
10-09-23,B007,B007_E010,55,5,0,3,1,3,1,4.4
10-09-23,B008,B008_E001,46,18,0,10,6,3,0,3.2
10-09-23,B008,B008_E002,54,17,0,11,6,3,1,3.6
10-09-23,B008,B008_E003,73,15,0,10,4,2,0,4
10-09-23,B008,B008_E004,44,14,0,11,6,2,0,3.1
10-09-23,B008,B008_E005,57,10,0,6,2,3,1,4
10-09-23,B008,B008_E006,39,16,0,10,6,2,0,3.8
10-09-23,B008,B008_E007,58,18,0,13,6,1,0,3.9
10-09-23,B008,B008_E008,41,15,0,9,3,2,0,3.8
10-09-23,B008,B008_E009,65,6,0,4,1,2,0,4
10-09-23,B008,B008_E010,50,23,0,13,5,1,0,3.7
10-09-23,B009,B009_E001,74,4,0,2,0,0,0,4.1
10-09-23,B009,B009_E002,39,8,0,4,1,0,0,4.2
10-09-23,B009,B009_E003,66,10,0,7,2,1,0,4.8
10-09-23,B009,B009_E004,38,13,0,10,5,1,0,4.1
10-09-23,B009,B009_E005,43,5,0,3,1,1,0,4
10-09-23,B009,B009_E006,69,9,0,7,2,1,0,4.8
10-09-23,B009,B009_E007,55,13,0,9,5,0,0,4.1
10-09-23,B009,B009_E008,62,15,0,12,5,0,0,4.8
10-09-23,B009,B009_E009,30,12,0,8,4,1,0,4.6
10-09-23,B009,B009_E010,61,7,0,4,1,0,0,4
10-09-23,B010,B010_E001,61,8,0,6,2,2,0,3.9
10-09-23,B010,B010_E002,26,16,0,9,4,4,0,3.9
10-09-23,B010,B010_E003,27,4,0,2,0,4,0,3.9
10-09-23,B010,B010_E004,50,18,0,14,7,3,0,4.5
10-09-23,B010,B010_E005,35,10,0,8,3,5,1,4.4
10-09-23,B010,B010_E006,62,16,0,11,6,4,0,4.7
10-09-23,B010,B010_E007,50,9,0,7,3,5,2,4.1
10-09-23,B010,B010_E008,28,9,0,7,2,5,0,3.9
10-09-23,B010,B010_E009,45,8,0,4,1,2,0,4.2
10-09-23,B010,B010_E010,45,6,0,4,1,5,1,4.4
10-09-23,B011,B011_E001,36,8,0,5,2,3,1,3.4
10-09-23,B011,B011_E002,71,21,0,15,8,5,0,3.7
10-09-23,B011,B011_E003,66,19,0,15,7,2,0,3.7
10-09-23,B011,B011_E004,53,6,0,3,1,2,0,3.3
10-09-23,B011,B011_E005,66,16,0,9,5,5,1,3.8
10-09-23,B011,B011_E006,73,25,0,17,9,2,0,3.7
10-09-23,B011,B011_E007,80,15,0,11,4,6,1,3.9
10-09-23,B011,B011_E008,86,21,0,14,8,4,1,3.4
10-09-23,B011,B011_E009,55,8,0,6,2,6,0,3.8
10-09-23,B011,B011_E010,38,8,0,6,3,4,1,3.9
10-09-23,B012,B012_E001,34,11,0,7,2,4,1,4.3
10-09-23,B012,B012_E002,47,10,0,7,3,2,0,4.3
10-09-23,B012,B012_E003,32,11,0,8,3,4,1,5
10-09-23,B012,B012_E004,70,5,0,3,1,6,2,4.5
10-09-23,B012,B012_E005,56,13,0,7,2,3,1,4.2
10-09-23,B012,B012_E006,53,12,0,7,2,5,2,4.9
10-09-23,B012,B012_E007,59,10,0,7,2,2,0,4.4
10-09-23,B012,B012_E008,66,7,0,5,2,3,1,4.3
10-09-23,B012,B012_E009,42,6,0,4,1,5,0,4.9
10-09-23,B012,B012_E010,62,4,0,2,0,2,0,4.3
10-09-23,B013,B013_E001,91,12,0,7,2,10,4,3.1
10-09-23,B013,B013_E002,96,20,0,14,6,4,1,2.9
10-09-23,B013,B013_E003,77,5,0,3,1,5,1,3.6
10-09-23,B013,B013_E004,98,18,0,15,9,8,3,2.7
10-09-23,B013,B013_E005,73,19,0,13,7,11,2,3.5
10-09-23,B013,B013_E006,55,13,0,8,4,9,4,3.4
10-09-23,B013,B013_E007,95,18,0,11,4,7,0,3.2
10-09-23,B013,B013_E008,59,11,0,8,4,5,2,3.3
10-09-23,B013,B013_E009,83,18,0,15,6,10,4,3.2
10-09-23,B013,B013_E010,94,5,0,3,1,12,7,3.4
10-09-23,B014,B014_E001,53,8,0,5,2,1,0,3.4
10-09-23,B014,B014_E002,36,5,0,3,1,1,0,3.9
10-09-23,B014,B014_E003,52,5,0,3,1,3,0,4.1
10-09-23,B014,B014_E004,57,8,0,4,1,2,0,4.1
10-09-23,B014,B014_E005,35,13,0,7,3,1,0,3.8
10-09-23,B014,B014_E006,41,13,0,8,4,2,0,4.1
10-09-23,B014,B014_E007,40,13,0,7,2,1,0,3.9
10-09-23,B014,B014_E008,72,5,0,3,1,3,0,3.3
10-09-23,B014,B014_E009,65,7,0,4,1,1,0,3.3
10-09-23,B014,B014_E010,67,5,0,3,1,1,0,3.8
10-09-23,B015,B015_E001,98,11,0,7,3,4,1,4.5
10-09-23,B015,B015_E002,96,8,0,4,1,4,0,4.6
10-09-23,B015,B015_E003,45,10,0,7,3,3,0,4.6
10-09-23,B015,B015_E004,69,16,0,13,5,1,0,4.5
10-09-23,B015,B015_E005,98,15,0,12,5,3,0,5
10-09-23,B015,B015_E006,93,11,0,8,4,2,0,5
10-09-23,B015,B015_E007,93,20,0,14,5,1,0,5
10-09-23,B015,B015_E008,53,13,0,9,4,1,0,4.7
10-09-23,B015,B015_E009,92,8,0,4,1,1,0,5
10-09-23,B015,B015_E010,108,13,0,9,3,4,0,4.7
10-09-23,B016,B016_E001,26,6,0,3,1,2,0,4.5
10-09-23,B016,B016_E002,57,12,0,7,2,1,0,4.4
10-09-23,B016,B016_E003,29,18,0,14,5,4,0,4.2
10-09-23,B016,B016_E004,52,18,0,15,8,4,0,3.7
10-09-23,B016,B016_E005,62,6,0,4,1,1,0,4.2
10-09-23,B016,B016_E006,36,16,0,13,7,3,0,3.9
10-09-23,B016,B016_E007,56,16,0,10,5,2,0,3.8
10-09-23,B016,B016_E008,32,12,0,9,4,1,0,4.2
10-09-23,B016,B016_E009,31,7,0,5,2,1,0,4.1
10-09-23,B016,B016_E010,65,12,0,7,3,2,0,3.8
10-09-23,B017,B017_E001,103,6,0,3,1,4,1,4.2
10-09-23,B017,B017_E002,51,4,0,2,0,7,3,4.4
10-09-23,B017,B017_E003,60,16,0,12,4,4,0,5
10-09-23,B017,B017_E004,104,8,0,5,2,5,0,4.9
10-09-23,B017,B017_E005,71,14,0,10,4,3,1,4.9
10-09-23,B017,B017_E006,103,15,0,11,4,5,0,4.6
10-09-23,B017,B017_E007,80,11,0,8,3,5,2,4.1
10-09-23,B017,B017_E008,74,11,0,7,2,8,3,5
10-09-23,B017,B017_E009,88,13,0,10,6,3,1,4.7
10-09-23,B017,B017_E010,100,9,0,6,3,6,3,5
10-09-23,B018,B018_E001,89,29,0,20,13,2,0,3.3
10-09-23,B018,B018_E002,75,8,0,6,3,5,1,2.7
10-09-23,B018,B018_E003,79,9,0,5,2,5,2,2.8
10-09-23,B018,B018_E004,89,8,0,4,1,5,0,2.7
10-09-23,B018,B018_E005,58,21,0,16,7,5,1,2.9
10-09-23,B018,B018_E006,84,19,0,13,5,7,1,3.1
10-09-23,B018,B018_E007,63,21,0,13,6,5,0,2.9
10-09-23,B018,B018_E008,95,10,0,8,4,2,0,3.6
10-09-23,B018,B018_E009,54,23,0,13,8,7,3,2.9
10-09-23,B018,B018_E010,54,11,0,7,2,2,0,3.5
10-09-23,B019,B019_E001,26,3,0,1,0,1,0,4.7
10-09-23,B019,B019_E002,46,13,0,7,3,0,0,4.6
10-09-23,B019,B019_E003,32,11,0,6,2,1,0,4.2
10-09-23,B019,B019_E004,62,4,0,2,0,0,0,3.9
10-09-23,B019,B019_E005,54,13,0,8,4,0,0,4.3
10-09-23,B019,B019_E006,30,13,0,10,4,0,0,4.8
10-09-23,B019,B019_E007,44,10,0,6,2,0,0,3.9
10-09-23,B019,B019_E008,31,11,0,6,3,0,0,4.7
10-09-23,B019,B019_E009,48,10,0,8,4,1,0,4.2
10-09-23,B019,B019_E010,26,12,0,8,4,0,0,4.2
10-09-23,B020,B020_E001,103,19,0,16,8,6,0,3.7
10-09-23,B020,B020_E002,82,27,0,23,15,5,2,2.9
10-09-23,B020,B020_E003,43,18,0,10,6,4,1,2.9
10-09-23,B020,B020_E004,72,12,0,9,3,6,1,3.6
10-09-23,B020,B020_E005,90,12,0,8,4,2,0,3.6
10-09-23,B020,B020_E006,47,26,0,17,8,7,1,3.4
10-09-23,B020,B020_E007,51,11,0,8,3,5,2,2.8
10-09-23,B020,B020_E008,62,14,0,11,4,5,0,3.3
10-09-23,B020,B020_E009,52,9,0,6,2,7,3,3.6
10-09-23,B020,B020_E010,66,14,0,11,5,3,0,3.4
10-09-23,B021,B021_E001,50,14,0,8,4,3,1,4.7
10-09-23,B021,B021_E002,67,11,0,8,3,5,1,5
10-09-23,B021,B021_E003,68,13,0,7,2,5,1,5
10-09-23,B021,B021_E004,53,6,0,4,1,3,1,4.2
10-09-23,B021,B021_E005,77,14,0,8,3,2,0,4.6
10-09-23,B021,B021_E006,73,9,0,6,3,4,0,5
10-09-23,B021,B021_E007,65,19,0,15,7,4,0,5
10-09-23,B021,B021_E008,62,5,0,3,1,2,0,4.7
10-09-23,B021,B021_E009,45,8,0,6,2,2,0,4.7
10-09-23,B021,B021_E010,77,10,0,8,3,2,0,4.3
10-09-23,B022,B022_E001,45,25,0,15,6,2,0,4.7
10-09-23,B022,B022_E002,94,14,0,10,5,1,0,3.9
10-09-23,B022,B022_E003,70,28,0,21,12,1,0,4.6
10-09-23,B022,B022_E004,58,28,0,20,8,1,0,4
10-09-23,B022,B022_E005,50,7,0,4,1,1,0,4.6
10-09-23,B022,B022_E006,56,25,0,18,9,2,0,4.5
10-09-23,B022,B022_E007,105,27,0,16,8,1,0,4.1
10-09-23,B022,B022_E008,97,19,0,15,7,2,0,4.8
10-09-23,B022,B022_E009,70,7,0,4,1,1,0,4
10-09-23,B022,B022_E010,72,23,0,16,7,1,0,4.7
10-09-23,B023,B023_E001,53,6,0,4,1,4,1,4.9
10-09-23,B023,B023_E002,76,15,0,12,4,3,1,4.6
10-09-23,B023,B023_E003,85,19,0,11,4,8,2,4.7
10-09-23,B023,B023_E004,41,6,0,3,1,3,1,4.6
10-09-23,B023,B023_E005,53,18,0,15,9,3,0,4.6
10-09-23,B023,B023_E006,56,7,0,5,2,8,0,5
10-09-23,B023,B023_E007,57,15,0,11,6,7,0,4.5
10-09-23,B023,B023_E008,57,9,0,7,2,6,0,5
10-09-23,B023,B023_E009,57,13,0,8,3,6,1,4.7
10-09-23,B023,B023_E010,77,5,0,3,1,8,3,4.4
10-09-23,B024,B024_E001,70,11,0,6,2,5,2,5
10-09-23,B024,B024_E002,120,14,0,11,4,8,2,4.6
10-09-23,B024,B024_E003,56,18,0,11,6,9,5,4.5
10-09-23,B024,B024_E004,73,20,0,16,10,5,1,4.4
10-09-23,B024,B024_E005,86,20,0,14,8,4,1,5
10-09-23,B024,B024_E006,74,19,0,13,7,3,1,4.7
